,station,lat,lon,time,weather,weatherfont,weathersymbol,weathercolour,temperature,pressure,sl_pressure,dewpoint,windspeed,winddir,visibility,visual_range,cloudcover,pressure3h_change,rain,wwletter
4643,URMM,44.2251,43.0819,2024-04-30 00:30:00,,,,,16.0,1019.0,4044.342665292297,14.0,4.0,300.0,10000.0,99999,,3025.342665292297,0.0,1116003004101602014030190404435130253600007000080000
4644,URSS,43.4499,39.9566,2024-04-30 00:30:00,,,,,15.0,1020.0,1235.5086353270137,14.0,1.0,120.0,9000.0,99999,,215.8086353270137,0.0,111500120110150201403020042355512158600007000080000
4645,UWGG,56.2301,43.784,2024-04-30 00:30:00,,,,,9.0,1030.0,2207.424435659286,5.0,0.0,0.0,10000.0,99999,,1177.4244356592858,0.0,111600000010090205030300420745111774600007000080000
4653,LFLX,46.8622,1.73067,2024-04-30 00:30:00,61.0,36.0,^,green,12.0,1016.0,2924.0140355967346,11.0,7.0,120.0,10000.0,99999,,1906.7140355967347,0.0,1116001207101202011030160492405119067600007610080000
4654,LFMI,43.5227,4.92384,2024-04-30 00:30:00,,,,,14.0,1016.0,1227.8007222099911,13.0,2.0,,10000.0,99999,,211.40072220999116,0.0,111600360210140201303016042278512114600007000080000
4655,LFOH,49.5339,0.08806,2024-04-30 00:30:00,,,,,12.0,1015.0,2067.9364454291126,7.0,7.0,190.0,10000.0,99999,,1051.6364454291127,0.0,111600190710120207030150406795110516600007000080000
4658,LFSL,45.03967,1.4855,2024-04-30 00:30:00,63.0,36.0,',green,11.0,1016.0,5422.402030922914,10.0,2.0,,6000.0,99999,,4405.402030922914,0.1,1113003602101102010030160442245144054600107630080000
4659,LTAZ,38.7719,34.5345,2024-04-30 00:38:00,,,,,13.0,1019.0,12.370992461878505,12.0,6.0,220.0,10000.0,99999,,0.0,0.0,1116002206101302012030190412351000600007000080000
4660,LTCR,37.2233,40.6317,2024-04-30 00:38:00,,,,,20.0,1013.0,5096.038350807332,13.0,3.0,10.0,10000.0,99999,,4084.938350807332,0.0,1116000103102002013030130409605140849600007000080000
4668,LEAB,38.9485,-1.86352,2024-04-30 00:30:00,,,,,8.0,1016.0,14.205156177660173,6.0,7.0,270.0,10000.0,99999,,-1002.7948438223398,0.0,11160027071008020603016041425110022600007000080000
4669,LEBA,37.842,-4.84888,2024-04-30 00:30:00,,,,,10.0,1018.0,2239.595690976401,9.0,3.0,280.0,10000.0,99999,,1222.0956909764009,0.0,111600280310100209030180423955112220600007000080000
4670,LEGT,40.2941,-3.72383,2024-04-30 00:30:00,,,,,9.0,1015.0,11.798995745775091,6.0,3.0,110.0,10000.0,99999,,-1004.2010042542249,0.0,11160011031009020603015041175110047600007000080000
4671,LELO,42.46095,-2.32224,2024-04-30 00:30:00,,,,,5.0,1016.0,12.080201231168017,4.0,0.0,0.0,10000.0,99999,,-1005.419798768832,0.0,11160000001005020403016041205110055600007000080000
4674,LETO,40.4967,-3.44587,2024-04-30 00:30:00,,,,,10.0,1016.0,10.824327887935652,8.0,2.0,,10000.0,99999,,-1005.1756721120644,0.0,11160036021010020803016041085110058600007000080000
4675,LFRI,46.7019,-1.37863,2024-04-30 00:30:00,,,,,7.0,1016.0,2856.5925097652366,6.0,2.0,190.0,10000.0,99999,,1838.6925097652365,0.0,111600190210070206030160485655118386600007000080000
4677,LJLJ,46.2237,14.4576,2024-04-30 00:30:00,,,,,9.0,1022.0,7997.991553482471,8.0,2.0,,10000.0,99999,,6975.191553482471,0.0,111600360210090208030220499795169751600007000080000
4678,LJMB,46.4799,15.6861,2024-04-30 00:30:00,,,,,9.0,1023.0,5722.79172505012,7.0,3.0,330.0,10000.0,99999,,4700.09172505012,0.0,111600330310090207030230472275147000600007000080000
4679,LJPZ,45.4734,13.615,2024-04-30 00:30:00,,,,,12.0,1020.0,1040.418306651169,8.0,3.0,120.0,10000.0,99999,,19.61830665116895,0.0,1116001203101202080302004040451196600007000080000
4680,LEMO,37.1749,-5.61594,2024-04-30 00:30:00,,,,,12.0,1018.0,1969.2807906092528,8.0,8.0,200.0,10000.0,99999,,950.6807906092528,0.0,11160020081012020803018049692519506600007000080000
4681,LERT,36.6452,-6.34946,2024-04-30 00:30:00,,,,,15.0,1019.0,1226.766075281777,8.0,6.0,310.0,10000.0,99999,,208.56607528177688,0.0,11160031061015020803019042267512085600007000080000
4682,EBBE,50.7586,4.76833,2024-04-30 00:25:00,,,,,13.0,1018.0,2182.492086290568,11.0,4.0,150.0,10000.0,99999,,1163.7920862905678,0.0,1116001504101302011030180418245111637600007000080000
4683,EBBL,51.1683,5.47,2024-04-30 00:25:00,51.0,36.0,T,green,14.0,1018.0,1562.9115747607602,11.0,3.0,190.0,10000.0,99999,,544.2115747607602,0.0,111600190310140201103018045629515442600007510080000
4684,EBCV,50.5758,3.831,2024-04-30 00:25:00,,,,,13.0,1017.0,1587.6975311201907,11.0,6.0,160.0,10000.0,99999,,569.2975311201907,0.0,111600160610130201103017045876515692600007000080000
4685,EBDT,50.9992,5.06556,2024-04-30 00:25:00,,,,,13.0,1018.0,1300.0429451244404,11.0,4.0,150.0,10000.0,99999,,282.0429451244404,0.0,111600150410130201103018043000512820600007000080000
4686,EBFN,51.0903,2.65278,2024-04-30 00:25:00,,,,,8.0,1016.0,1104.363549974313,7.0,2.0,,10000.0,99999,,87.36354997431295,0.0,1116003602100802070301604104351873600007000080000
4687,EBFS,50.2433,4.64583,2024-04-30 00:25:00,,,,,11.0,1018.0,5044.703131908751,10.0,5.0,170.0,10000.0,99999,,4025.803131908751,0.0,1116001705101102010030180404475140258600007000080000
4688,EBLB,50.4817,6.18194,2024-04-30 00:25:00,,,,,10.0,1019.0,9.97302771596737,8.0,1.0,,10000.0,99999,,-1010.1269722840326,0.0,1116003601101002080301904995110108600007000080000
4690,LFRM,47.9486,0.20167,2024-04-30 00:30:00,,,,,9.0,1016.0,1868.6300641357013,7.0,3.0,90.0,10000.0,99999,,851.5300641357013,0.0,11160009031009020703016048686518515600007000080000
4693,LTAN,37.979,32.5619,2024-04-30 00:37:00,,,,,14.0,1019.0,12.493389447786406,11.0,5.0,90.0,10000.0,99999,,-1002.1066105522136,0.0,111600090510140201103019041245110028600007000080000
4694,EHGR,51.5674,4.93183,2024-04-30 00:41:00,,,,,14.0,1017.0,1141.693576308459,10.0,4.0,190.0,10000.0,99999,,123.69357630845889,0.0,111600190410140201003017041416511236600007000080000
4697,EBLG,50.6374,5.44322,2024-04-30 00:20:00,,,,,12.0,1018.0,3474.8263089226007,10.0,4.0,140.0,10000.0,99999,,2455.6263089226004,0.0,1116001404101202010030180447485124556600007000080000
