icao,iata,name,city,subd,country,elevation,lat,lon,tz,lid
LYSP,,Rudine airfield,Smederevska palanka,,RS,0,44.3513888889,20.96,Europe/Belgrade,
LYSU,,Subotica Airport,Subotica,,RS,340,46.022837,19.706454,Europe/Belgrade,
LYTR,,Trstenik Airport,,,RS,0,43.614189,21.030217,Europe/Belgrade,
LYTV,TIV,Tivat Airport,Tivat,,ME,20,42.4047012329,18.7233009338,Europe/Podgorica,
LYUZ,UZC,Ponikve Airport,Uzice,,RS,2966,43.898899,19.697701,Europe/Belgrade,
LYVA,QWV,Divci Airport,Valjevo,,RS,469,44.2978166667,20.0219111111,Europe/Belgrade,
LYVR,,Vrsac International Airport,,,RS,276,45.1469,21.3099,Europe/Belgrade,
LYZR,ZRE,Zrenjanin Airport,Zrenjanin,Vojvodina,RS,246,45.339756,20.454078,Europe/Belgrade,
LZDB,,Dubnica Glider Airport,Dubnica nad Vahom,Trenciansky,SK,771,48.9968986511,18.192199707,Europe/Bratislava,
LZHL,,Holic Airport,Holic,Trnavsky,SK,520,48.8103,17.1338,Europe/Bratislava,
LZIB,BTS,M. R. Stefanik Airport,Bratislava,Bratislavsky,SK,436,48.1702003479,17.2126998901,Europe/Bratislava,
LZKC,,Kamenica nad Cirochou Airport,Kamenica nad Cirochou,Presovsky,SK,560,48937,21.9952,Europe/Bratislava,
LZKS,,Kralova pri Senci Airport,Senec,Bratislavsky,SK,400,48.2010993958,17.4719009399,Europe/Bratislava,
LZKZ,KSC,Kosice Airport,Kosice,Kosicky,SK,755,48.6631011963,21.2411003113,Europe/Bratislava,
LZLU,LUE,Lucenec Airport,Lucenec,Banskobystricky,SK,0,48.3394012451,19.7357997894,Europe/Bratislava,
LZMA,,Martin Glider Airport,Martin,Zilinsky,SK,1381,49.0652999878,18.950799942,Europe/Bratislava,
LZMC,,Malacky Air Base,Malacky,Bratislavsky,SK,679,48.4020004272,17.1184005737,Europe/Bratislava,
LZNI,,Nitra Glider Airport,Nitra,Nitriansky,SK,440,48.2793998718,18.1327991486,Europe/Bratislava,
LZPE,,Prievidza Glider Airport,Prievidza,Nitriansky,SK,850,48.7661018372,18.5867004395,Europe/Bratislava,
LZPP,PZY,Piestany Airport,Piestany,,SK,545,48.6251983643,17.8283996582,Europe/Bratislava,
LZPT,,Male Bielice Glider Airport,Partizanske,Trenciansky,SK,600,48.6192016602,18.32970047,Europe/Bratislava,
LZPW,POV,Presov Air Base,Presov,Presovsky,SK,1060,49.0297012329,21.3155994415,Europe/Bratislava,
LZSE,,Senica Airport,Senica,,SK,610,48.6568984985,17.3321990967,Europe/Bratislava,
LZSK,,Svidnik Airport,Svidnik,Presovsky,SK,1161,49.3339004517,21.5702991486,Europe/Bratislava,
LZSL,SLD,Sliac Airport,Sliac,Banskobystricky,SK,1043,48.6377983093,19.1340999603,Europe/Bratislava,
LZSV,,Spisska Nova Glider Airport,Spisska Nova Ves,Kosicky,SK,1621,48.9407997131,20.5338993073,Europe/Bratislava,
LZTN,,Trencin Air Base,Trencin,Nitriansky,SK,676,48.8650016785,17.9923000336,Europe/Bratislava,
LZTR,,Letisko Airport,Boleraz,Trnavsky,SK,666,48.4557991028,17.5263996124,Europe/Bratislava,
LZTT,TAT,Poprad-Tatry Airport,Poprad,Presovsky,SK,2356,49.073600769,20.2411003113,Europe/Bratislava,
LZZI,ILZ,Zilina Airport,Zilina,Zilinsky,SK,1020,49.2314987183,18.6135005951,Europe/Bratislava,
RHST,,Rheinstetten Airport,,Baden-Wuerttemberg,DE,0,48.9777777778,8.3425,Europe/Berlin,
UK59,,Chuhuiv Airport,Chuhuiv,Kharkiv,UA,453,49.8381996155,36.6412010193,Europe/Kiev,
UK61,,Cherlyany Airport,Gorodok,Lviv,UA,895,49.7378997803,23.6688995361,Europe/Kiev,
UKBB,KBP,Boryspil International Airport,Kiev,Kyiv,UA,427,50.3450012207,30.8946990967,Europe/Kiev,
UKBF,,Konotop Air Base,Konotop,Sumy,UA,476,51.25,33.1500015259,Europe/Kiev,
UKCC,DOK,Donetsk International Airport,Donetsk,Donetsk,UA,791,48.073600769,37.7397003174,Europe/Kiev,
UKCK,KRQ,Kramatorsk Airport,Kramatorsk,Donetsk,UA,646,48.7056007385,37.6288986206,Europe/Zaporozhye,
UKCM,MPW,Mariupol International Airport,Mariupol,Donetsk,UA,251,47.0760993958,37.4496002197,Europe/Kiev,
UKCS,SEV,Sievierodonetsk Airport,Sievierodonetsk,Luhansk,UA,236,48.9003301015,38.5416698456,Europe/Zaporozhye,
UKCW,VSG,Luhansk International Airport,Luhansk,Luhansk,UA,636,48.4174003601,39.3740997314,Europe/Kiev,
UKDB,ERD,Berdyansk Airport,Berdyansk,Zaporizhia,UA,171,46.8149986267,36.7580986023,Europe/Zaporozhye,
UKDD,DNK,Dnipropetrovsk International Airport,Dnipropetrovsk,Dnipro,UA,481,48.3572006226,35.1006011963,Europe/Kiev,
UKDE,OZH,Zaporizhzhia International Airport,Zaporizhia,Zaporizhia,UA,373,47.8670005798,35.315700531,Europe/Zaporozhye,
UKDR,KWG,Kryvyi Rih International Airport,Kryvyi Rih,Kropyvnytskyi,UA,408,48.0433006287,33.2099990845,Europe/Zaporozhye,
UKFF,,Simferopol International Airport,Simferopol,Republic-of-Crimea,UA,639,45.0522003174,33.9751014709,Europe/Simferopol,
UKFG,,Gvardeyskoe Air Base,Sarabuz,Republic-of-Crimea,UA,721,45.1150016785,33.9770011902,Europe/Simferopol,
UKFI,,Saki Air Base,Saki,Republic-of-Crimea,UA,36,45.0929985046,33.5950012207,Europe/Simferopol,
UKFK,KHC,Kerch Airport,Kerch,Republic-of-Crimea,UA,171,45.3725013733,36.4014015198,Europe/Simferopol,
UKFV,,Yevpatoriya Airport,Yevpatoriya,Republic-of-Crimea,UA,33,45.2256011963,33.376701355,Europe/Simferopol,
UKFY,,Dzhankoy Airport,Dzhankoy,Republic-of-Crimea,UA,75,45.7009010315,34.4188995361,Europe/Simferopol,
UKHD,,Kharkiv North Airport,Kharkiv,Kharkiv,UA,592,50.0250015259,36.268901825,Europe/Zaporozhye,
UKHH,HRK,Kharkiv International Airport,Kharkiv,Kharkiv,UA,508,49.9248008728,36.2900009155,Europe/Kiev,
UKHP,PLV,Suprunovka Airport,Poltava,Poltava,UA,505,49.5685997009,34.3972015381,Europe/Zaporozhye,
UKHS,UMY,Sumy Airport,Sumy,Sumy,UA,594,50.8582992554,34.7625007629,Europe/Kiev,
UKKE,CKC,Cherkasy International Airport,Cherkasy,Cherkasy,UA,375,49.415599823,31.995300293,Europe/Kiev,
UKKG,KGO,Kirovograd Airport,Kirovograd,Kropyvnytskyi,UA,568,48.5428009033,32.2849998474,Europe/Kiev,
UKKH,,Chepelevka Airport,Uzin,Kyiv,UA,568,49.790599823,30.441400528,Europe/Kiev,
UKKK,IEV,Kiev Zhuliany International Airport,Kiev,Kyiv-City,UA,586,50.4016990662,30.4496994019,Europe/Kiev,
UKKM,GML,Gostomel Airport,Kiev,Kyiv,UA,517,50.6035003662,30.1919002533,Europe/Kiev,
UKKT,,Svyatoshyn Airport,Svyatoshyn,Kyiv-City,UA,582,50.4788894653,30.3858337402,Europe/Kiev,
UKKV,ZTR,Zhytomyr Airport,,Zhytomyr,UA,0,50.270556,28.738611,Europe/Kiev,
UKLC,UCK,Lutsk Airport,Lutsk,Volyn,UA,774,50.6784041103,25.487165451,Europe/Kiev,
UKLH,HMJ,Khmelnytskyi Airport,Khmelnytskyi,Khmelnytskyi,UA,1150,49.3596992493,26.9333992004,Europe/Kiev,
UKLI,IFO,Ivano-Frankivsk International Airport,Ivano-Frankivsk,Ivano-Frankivsk,UA,919,48.8842010498,24.6861000061,Europe/Kiev,
UKLL,LWO,Lviv International Airport,Lviv,Lviv,UA,1071,49.8125,23.9561004639,Europe/Kiev,
UKLN,CWC,Chernivtsi International Airport,Chernivtsi,Chernivtsi,UA,826,48.2593002319,25.9808006287,Europe/Uzhgorod,
UKLR,RWN,Rivne International Airport,Rivne,Rivne,UA,755,50.6071014404,26.1415996552,Europe/Kiev,
UKLT,TNL,Ternopil International Airport,Ternopil,Ternopil,UA,1072,49.5242004395,25.7000999451,Europe/Kiev,
UKLU,UDJ,Uzhhorod International Airport,Uzhhorod,Transcarpathia,UA,383,48.6343002319,22.2633991241,Europe/Uzhgorod,
UKOH,KHE,Chernobayevka Airport,Kherson,Kherson,UA,148,46.6758003235,32.506401062,Europe/Zaporozhye,
UKOI,,Izmail Airport,Izmail,Odessa,UA,125,45.3916664124,28.8016662598,Europe/Kiev,
UKOM,,Limans'Ke Airport,Limans'Ke,Odessa,UA,158,46.6691665649,30.0111103058,Europe/Kiev,
UKON,NLV,Mykolaiv International Airport,Nikolayev,Mykolaiv,UA,184,47.0578994751,31.9197998047,Europe/Kiev,
UKOO,ODS,Odessa International Airport,Odessa,Odessa,UA,172,46.4267997742,30.6765003204,Europe/Kiev,
UKWW,VIN,Vinnytsia/Gavyryshivka Airport,Vinnitsa,Vinnyts'ka,UA,961,49.242531,28.613778,Europe/Kiev,
ULAA,ARH,Talagi Airport,Archangelsk,Arkhangelskaya,RU,62,64.6003036499,40.7167015076,Europe/Moscow,
ULAE,,Mezen Airport,Mezen,Arkhangelskaya,RU,46,65.8783340454,44.2150001526,Europe/Moscow,
ULAH,,Vaskovo Airport,Arkhangelsk,Arkhangelskaya,RU,82,64.4417037964,40.4216995239,Europe/Moscow,
ULAK,,Severomorsk-1 Naval Air Base,Severomorsk,Murmansk,RU,239,69.0316696167,33.4183311462,Europe/Moscow,
ULAL,,Leshukonskoye Airport,Leshukonskoye,Arkhangelskaya,RU,220,64.8960037231,45.7229995728,Europe/Moscow,
ULAM,NNM,Naryan Mar Airport,Naryan Mar,Nenets,RU,36,67.6399993896,53.1218986511,Europe/Moscow,
ULAN,,Shenkursk Airport,Shenkursk,Arkhangelskaya,RU,0,62.1170005798,42.8829994202,Europe/Moscow,
ULAO,,Onega Airport,Onega,Arkhangelskaya,RU,59,63.9111140154,38.1258201599,Europe/Moscow,
ULAP,,Karpogory Airport,Karpogory,Arkhangelskaya,RU,0,64.0130004883,44.4550018311,Europe/Moscow,
ULAR,,Kargopol Airport,Kargopol,Arkhangelskaya,RU,420,61.5099983215,38.9249992371,Europe/Moscow,
ULAS,CSH,Solovki Airport,Solovetsky Islands,Arkhangelskaya,RU,60,65.0299987793,35.7333335876,Europe/Moscow,
ULAT,,Pertominsk Airport,Pertominsk,Arkhangelskaya,RU,56,64.7900009155,38.4199981689,Europe/Moscow,
ULAV,,Nizhnyaya Pesha Airport,Nizhnyaya Pesha,Nenets,RU,32,66.7529983521,47.7430000305,Europe/Moscow,
ULBC,,Cherepovets Airport,Cherepovets,Vologda,RU,377,59.273601532,38.0158004761,Europe/Moscow,
ULBD,,Dolgoshchelye Airport,Dolgoshchelye,Arkhangelskaya,RU,0,66.0437011719,43.4580993652,Europe/Moscow,
ULBI,,Chizha Airport,Chizha,Nenets,RU,0,67.0839996338,44.3670005798,Europe/Moscow,
ULBL,,Lopshenga Airport,Lopshenga,Arkhangelskaya,RU,49,64.9800033569,37.6930007935,Europe/Moscow,
ULBM,,Purnema Airport,Purnema,Arkhangelskaya,RU,131,64.3854002577,37.4412345886,Europe/Moscow,
ULBO,,Shoyna Airport,Shoyna,Nenets,RU,0,67.8690032959,44.1510009766,Europe/Moscow,
ULBW,,Verkhnyaya Zolotitsa Airport,,Arkhangelskaya,RU,0,65.6910018921,40.3804016113,Europe/Moscow,
ULBZ,,Letnyaya Zolotitsa Airport,Letnyaya Zolotitsa,Arkhangelskaya,RU,16,64.9599990845,36.8300018311,Europe/Moscow,
ULDA,,Rogachyovo Air Base,Belaya,Nenets,RU,272,71.6166992188,52.4782981873,Europe/Moscow,
ULDD,AMV,Amderma Airport,Amderma,Nenets,RU,13,69.7632980347,61.5564002991,Europe/Moscow,
ULDT,,Karatayka Airport,Karatayka,,RU,39,68.75,61.4249992371,Europe/Moscow,
ULDW,,Varandey Airport,,Nenets,RU,39,68.8485031128,58.2014007568,Europe/Moscow,
ULEH,,Khorey-Ver Airport,Khorey-Ver,Nenets,RU,0,67.4150009155,58.0449981689,Europe/Moscow,
ULER,,Kharuta Airport,Kharuta,Komi,RU,0,66.8470001221,59.5449981689,Europe/Moscow,
ULJC,,Tsenogora Airport,Tsenogora,Arkhangelskaya,RU,262,64.8870010376,46.7210006714,Europe/Moscow,
ULJO,,Olema Airport,Olema,Arkhangelskaya,RU,164,64495,46.14666,Europe/Moscow,
ULKK,KSZ,Kotlas Airport,Kotlas,Arkhangelskaya,RU,184,61.2358016968,46.6974983215,Europe/Moscow,
ULKO,,Oktyabrskiy Airport,Oktyabrskiy,Arkhangelskaya,RU,0,61.0789985657,43.1990013123,Europe/Moscow,
ULKS,,Savvatiya Air Base,Kotlas,Arkhangelskaya,RU,318,60.9949989319,46.8699989319,Europe/Moscow,
ULKW,,Velsk Airport,Velsk,Arkhangelskaya,RU,0,61.0400009155,42.0999984741,Europe/Moscow,
ULLI,LED,Pulkovo Airport,St. Petersburg,Leningradskaya-Oblast',RU,78,59.8003005981,30.2625007629,Europe/Moscow,
ULLK,,Krechevitsy Air Base,Novgorod,Novgorod,RU,85,58625,31.3850002289,Europe/Moscow,
ULLP,,Pushkin Airport,St. Petersburg,Leningradskaya-Oblast',RU,230,59.6850013733,30.338300705,Europe/Moscow,
ULLS,,Siversky Air Base,Siversky,Leningradskaya-Oblast',RU,341,59.3567008972,30.036699295,Europe/Moscow,
ULMA,,Umba Airport,Umba,Murmansk,RU,122,66.6969985962,34.3870010376,Europe/Moscow,
ULMK,KVK,Kirovsk-Apatity Airport,Apatity,Murmansk,RU,515,67.4633026123,33.5882987976,Europe/Moscow,
ULML,,Lovozero Airport,Lovozero,Murmansk,RU,499,68.021697998,35.0,Europe/Moscow,
ULMM,MMK,Murmansk Airport,Murmansk,Murmansk,RU,266,68.7817001343,32.7508010864,Europe/Moscow,
ULMU,,Tetrino Airport,Tetrino,Murmansk,RU,16,66.0587670784,38.2826328278,Europe/Moscow,
ULMX,,Krasnoshchelye Airport,Krasnoshchelye,Murmansk,RU,492,67.3479995728,37.0769996643,Europe/Moscow,
ULNB,,Borovichi Airport,Borovichi,Novgorod,RU,0,58.436000824,33.888999939,Europe/Moscow,
ULNR,,Staraya Russa Airport,Staraya Russa,Novgorod,RU,52,57.9613990784,31.3843994141,Europe/Moscow,
ULOL,VLU,Velikiye Luki Airport,Velikiye Luki,Pskov,RU,328,56.3810997009,30.6081008911,Europe/Moscow,
ULOO,PKV,Pskov Airport,Pskov,Pskov,RU,154,57.7839012146,28.3955993652,Europe/Moscow,
ULPA,,Pudozh Airport,Pudozh,Karelia,RU,144,61.8250007629,36.5800018311,Europe/Moscow,
ULPB,PES,Petrozavodsk Airport,Petrozavodsk,Karelia,RU,151,61.8852005005,34.1547012329,Europe/Moscow,
ULPK,,Kalevala Airport,Kalevala,Karelia,RU,377,65.2099990845,31.1350002289,Europe/Moscow,
ULPM,,Kostomuksha Airport,Kostomuksha,Karelia,RU,681,64.6179962158,30.6870002747,Europe/Moscow,
ULPP,,Peski Airport,Petrozavodsk,Karelia,RU,0,61.831943512,34.2955551147,Europe/Moscow,
ULPS,,Segezha Airport,Segezha,Karelia,RU,377,63.7589988708,34.283000946,Europe/Moscow,
ULPW,,Sortavala Airport,,Karelia,RU,0,61.7360992432,30.6735992432,Europe/Moscow,
ULSC,,Seltso Airfield,Seltso,Leningradskaya-Oblast',RU,0,59.6170005798,29.5429992676,Europe/Moscow,
ULSG,,Gostilitsy Airfield,Gostilitsy,Leningradskaya-Oblast',RU,0,59.7266998291,29.6394996643,Europe/Moscow,
ULSI,,Kusino Airfield,Kusino,Leningradskaya-Oblast',RU,95,59.4021564205,31.8155479431,Europe/Moscow,
ULSK,,Korpikyulya Airfield,Gatchina,Leningradskaya-Oblast',RU,0,59.6049995422,30.2723007202,Europe/Moscow,
ULSM,,Manushkino Airfield,Manushkino,Leningradskaya-Oblast',RU,0,59.8718986511,30.8027992249,Europe/Moscow,
ULSO,,Kuznetsovo Airfield,Rozhdestveno,Leningradskaya-Oblast',RU,0,59.2452011108,29.9451999664,Europe/Moscow,
ULWC,CEE,Cherepovets Airport,Cherepovets,Vologda,RU,377,59.276667,38.028333,Europe/Moscow,
ULWK,,Kichmengskiy Gorodok Airport,Kichmengskiy Gorodok,Vologda,RU,0,59.9770011902,45.8250007629,Europe/Moscow,
ULWR,,Vytegra Airport,Vytegra,Vologda,RU,217,61.0320014954,36.4350013733,Europe/Moscow,
ULWU,VUS,Velikiy Ustyug Airport,Velikiy Ustyug,Vologda,RU,331,60.7882995605,46.2599983215,Europe/Moscow,
ULWW,VGD,Vologda Airport,Vologda,Vologda,RU,387,59.2825012207,39.9444007874,Europe/Moscow,
UMBB,BQT,Brest Airport,Brest,Brest,BY,468,52.1082992554,23.8980998993,Europe/Minsk,
UMDD,,Lida Air Base,Lida,Grodnenskaya,BY,0,53877,25377,Europe/Minsk,
UMGG,GME,Gomel Airport,Gomel,Gomel,BY,472,52.5270004272,31.0167007446,Europe/Minsk,
UMII,VTB,Vitebsk East Airport,Vitebsk,Vitebsk,BY,682,55.126499176,30.3495998383,Europe/Minsk,
UMKK,KGD,Khrabrovo Airport,Kaliningrad,Kaliningrad,RU,42,54.8899993896,20.5925998688,Europe/Kaliningrad,
UMLI,,Minsk Machulishchy Airport,Minsk,Minsk,BY,699,53.7733001709,27.5799999237,Europe/Minsk,
UMMA,,Baranavichi Air Base,Baranavichi,Brest,BY,0,53.0999984741,26.0499992371,Europe/Minsk,
UMMB,,Borovaya Airfield,Minsk,Minsk,BY,0,53.5699996948,27.3899993896,Europe/Minsk,
UMMG,GNA,Hrodna Airport,Hrodna,Grodnenskaya,BY,443,53.6020011902,24.0538005829,Europe/Minsk,
UMMM,MHP,Minsk 1 Airport,Minsk,,BY,748,53.8644981384,27.5396995544,Europe/Minsk,
UMMO,,Osovtsy Air Base,Byaroza,Brest,BY,0,52.5569992065,24.8840007782,Europe/Minsk,
UMMR,,Ross Air Base,Ross,Grodnenskaya,BY,0,53303,24369,Europe/Minsk,
UMMS,MSQ,Minsk International Airport,Minsk,Minsk,BY,670,53.8824996948,28.0307006836,Europe/Minsk,
UMNB,,Babruisk Air Base,Babruisk,Mogilev,BY,0,53.1049995422,29.2049999237,Europe/Minsk,
UMNM,,Novo-Pashkovo Airport,Mahiylow,Mogilev,BY,0,53945,30244,Europe/Minsk,
UMNV,,Pruzhany Air Base,Pruzhany,Brest,BY,0,52.5822957318,24.379863739,Europe/Minsk,
UMOO,MVQ,Mogilev Airport,Mogilev,Mogilev,BY,637,53.9548988342,30.0951004028,Europe/Minsk,
UODN,,Nagurskoye Air Base,Murmansk,Arkhangelskaya,RU,59,80.8032073975,47.6635856628,Europe/Moscow,
URFB,UKS,Belbek Airport,Sevastopol,Republic-of-Crimea,UA,344,44.688999176,33.5709991455,Europe/Simferopol,
URFF,SIP,Simferopol International Airport,Simferopol,Republic-of-Crimea,RU,639,45.0522003174,33.9751014709,Europe/Simferopol,
URKA,AAQ,Anapa Airport,Anapa,Krasnodarskiy,RU,174,45.0021018982,37.3473014832,Europe/Moscow,
URKE,EIK,Yeysk Airport,Yeysk,Krasnodarskiy,RU,60,46.68,38.21,Europe/Moscow,
URKG,GDZ,Gelendzhik Airport,Gelendzhik,Krasnodarskiy,RU,98,44.5820926295,38.0124807358,Europe/Moscow,
URKH,,Khanskaya Airport,Maykop,Adygeya,RU,600,44.6800003052,40.0349998474,Europe/Moscow,
URKK,KRR,Krasnodar International Airport,Krasnodar,Krasnodarskiy,RU,118,45.0346984863,39.170501709,Europe/Moscow,
URKM,,Maykop Airport,Maykop,Adygeya,RU,679,44.653301239,40.0900001526,Europe/Moscow,
URKR,,Armavir Air Base,Armavir,Krasnodarskiy,RU,712,44.9700012207,41.1049995422,Europe/Moscow,
URKS,,Enem Airport,Enem,Adygeya,RU,62,44.9459991455,38.9319992065,Europe/Moscow,
URME,,Yessentuki Airport,Yessentuki,Stavropol'skiy,RU,0,44.06,42829,Europe/Moscow,
URMG,GRV,Grozny North Airport,Grozny,Chechnya,RU,0,43.3883018494,45.698600769,Europe/Moscow,
URML,MCX,Uytash Airport,Makhachkala,Dagestan,RU,12,42.8167991638,47.6523017883,Europe/Moscow,
URMM,MRV,Mineralnyye Vody Airport,Mineralnyye Vody,Stavropol'skiy,RU,1054,44.2251014709,43.0819015503,Europe/Moscow,
URMN,NAL,Nalchik Airport,Nalchik,Kabardino-Balkariya,RU,1461,43.5129013062,43.6366004944,Europe/Moscow,
URMO,OGZ,Beslan Airport,Beslan,North Ossetia,RU,1673,43.2051010132,44.6066017151,Europe/Moscow,
URMS,IGT,Magas Airport,Magas,Ingushetiya,RU,1165,43.3222999573,45.0125999451,Europe/Moscow,
URMT,STW,Stavropol Shpakovskoye Airport,Stavropol,Stavropol'skiy,RU,1486,45.1091995239,42.1128005981,Europe/Moscow,
URRH,,Shakhty Airport,Shakhty,Rostov,RU,0,47697,40287,Europe/Moscow,
URRM,,Morozovsk Air Base,Morozovsk,Rostov,RU,400,48313,41791,Europe/Moscow,
URRP,ROV,Platov International Airport,Rostov-on-Don,Rostov,RU,282,47.50083333,39.93361111,Europe/Moscow,
URRR,RVI,Rostov-na-Donu Airport,Rostov-on-Don,Rostov,RU,280,47.2582015991,39.8180999756,Europe/Moscow,
URRS,,Salsk Airport,Salsk,Rostov,RU,0,46.4575500983,41.4833450317,Europe/Moscow,
URRT,,Taganrog Yuzhny Airport,Taganrog,Rostov,RU,118,47.2000007629,38.8499984741,Europe/Moscow,
URRW,,Veshenskaya Airport,,,RU,253,49.6566009521,41.7006988525,Europe/Moscow,
URRY,,Zavetnoe Airport,,Rostov,RU,431,46.5443000793,43.6456985474,Europe/Moscow,
URSS,AER,Sochi International Airport,Sochi,Krasnodarskiy,RU,89,43.4499015808,39.9566001892,Europe/Moscow,
URWA,ASF,Astrakhan Airport,Astrakhan,Astrakhan,RU,-65,46.2832984924,48.0063018799,Europe/Astrakhan,
URWI,ESL,Elista Airport,Elista,Kalmykiya,RU,501,46.3739013672,44.3308982849,Europe/Moscow,
URWW,VOG,Volgograd International Airport,Volgograd,Volgograd,RU,482,48.7825012207,44.345500946,Europe/Volgograd,
USII,IJK,Izhevsk Airport,Izhevsk,Udmurtiya,RU,531,56.8280982971,53.4575004578,Europe/Samara,
USKK,KVX,Pobedilovo Airport,Kirov,Kirov,RU,479,58.5032997131,49.3483009338,Europe/Moscow,
UUBA,KMW,Kostroma Sokerkino Airport,Kostroma,Kostroma,RU,446,57.7969017029,41.0194015503,Europe/Moscow,
UUBB,BKA,Bykovo Airport,Moscow,Moscow-Oblast,RU,427,55.6171989441,38.0600013733,Europe/Moscow,
UUBC,,Grabtsevo Airport,Kaluga,Kaluga,RU,656,54.5499992371,36.3666687012,Europe/Moscow,
UUBD,,Dyagilevo Air Base,,Rjazan,RU,440,54.6446990967,39.570400238,Europe/Moscow,
UUBI,IWA,Ivanovo South Airport,Ivanovo,,RU,410,56.9393997192,40.9407997131,Europe/Moscow,
UUBK,RYB,Staroselye Airport,Rybinsk,Jaroslavl,RU,423,58.1041984558,38.9294013977,Europe/Moscow,
UUBL,,Semyazino Airport,Vladimir,Vladimir,RU,554,56.126701355,40.3149986267,Europe/Moscow,
UUBM,,Myachkovo Airport,Moscow,Moscow-Oblast,RU,410,55.5600013733,37.9850006104,Europe/Moscow,
UUBN,,Zmeyevo Airport,Tver,Tverskaya,RU,472,56.9150009155,35.9350013733,Europe/Moscow,
UUBP,BZK,Bryansk Airport,Bryansk,Brjansk,RU,663,53.2141990662,34.176399231,Europe/Moscow,
UUBS,LNX,Smolensk South Airport,Smolensk,Smolensk,RU,820,54745,32065,Europe/Moscow,
UUBW,,Ramenskoye Airport,Zhukovsky,Moscow-Oblast,RU,377,55.5532989502,38.1500015259,Europe/Moscow,
UUDD,DME,Domodedovo International Airport,Moscow,Moscow-Oblast,RU,588,55.4087982178,37.9062995911,Europe/Moscow,
UUDL,IAR,Tunoshna Airport,,Jaroslavl,RU,287,57.5606994629,40.1573982239,Europe/Moscow,
UUEE,SVO,Sheremetyevo International Airport,Moscow,Moscow-Oblast,RU,622,55.9725990295,37.4146003723,Europe/Moscow,
UUEI,,Kimry Airport,Kimry,Tverskaya,RU,449,56.7983016968,37.3300018311,Europe/Moscow,
UUEM,KLD,Migalovo Air Base,Tver,Tverskaya,RU,469,56.8246994019,35.7577018738,Europe/Moscow,
UUMI,,Stupino Airfield,Stupino,Moscow-Oblast,RU,584,54888,38147,Europe/Moscow,
UUML,,Severka Airfield,Voskresensk,Moscow-Oblast,RU,433,55206,38677,Europe/Moscow,
UUMO,,Ostafyevo International Airport,Moscow,Moscow-Oblast,RU,568,55.5116996765,37.5071983337,Europe/Moscow,
UUMT,,Tretyakovo Airport,Lukhovitsy,Moscow-Oblast,RU,515,54.9049987793,39.0266685486,Europe/Moscow,
UUMU,,Chkalovskiy Airport,Moscow,Moscow-Oblast,RU,499,55.8782997131,38.0616989136,Europe/Moscow,
UUMX,,Blagoveshchenye Airfield,Sergiev Posad,Moscow-Oblast,RU,0,56.3260002136,38.0999984741,Europe/Moscow,
UUOB,EGO,Belgorod International Airport,Belgorod,Belgorod,RU,735,50.6437988281,36.5900993347,Europe/Moscow,
UUOD,,Pridacha Airport,Voronezh,Voronezj,RU,344,51.6522712708,39.2555236816,Europe/Moscow,
UUOK,URS,Kursk East Airport,Kursk,Kursk,RU,686,51.7505989075,36.2956008911,Europe/Moscow,
UUOL,LPK,Lipetsk Airport,Lipetsk,Lipetsk,RU,584,52.7028007507,39.5377998352,Europe/Moscow,
UUOO,VOZ,Voronezh International Airport,Voronezh,Voronezj,RU,514,51.814201355,39.229598999,Europe/Moscow,
UUOR,OEL,Oryol Yuzhny Airport,Orel,Orjol,RU,656,52.9347000122,36.0022010803,Europe/Moscow,
UUOS,,Stary Oskol Airport,Stary Oskol,Belgorod,RU,791,51.3292160034,37.7688484192,Europe/Moscow,
UUOT,TBW,Donskoye Airport,Tambov,Tambov,RU,413,52.806098938,41.48279953,Europe/Moscow,
UUUS,,Tushino Airport,Moscow,Moscow,RU,420,55.8183326721,37.4266662598,Europe/Moscow,
UUWE,,Yermolino Airport,Balabanovo,Kaluga,RU,640,55.2283325195,36.6083335876,Europe/Moscow,
UUWR,RZN,Turlatovo Airport,Ryazan,Rjazan,RU,502,54.5559005737,39.8552017212,Europe/Moscow,
UUWV,,Klokovo Airfield,Tula,Tula,RU,499,54239,37.6,Europe/Moscow,
UUWW,VKO,Vnukovo International Airport,Moscow,Moscow,RU,685,55.5914993286,37.2615013123,Europe/Moscow,
UUYH,UCT,Ukhta Airport,Ukhta,Komi,RU,482,63.5668983459,53.8046989441,Europe/Moscow,
UUYI,INA,Inta Airport,Inta,Komi,RU,184,66.0548324585,60.1103210449,Europe/Moscow,
UUYK,,Vuktyl Airport,Vuktyl,Komi,RU,358,63.823299408,57.2799987793,Europe/Moscow,
UUYM,,Yemva Airport,Emva,Komi,RU,0,62.6054000854,50.925201416,Europe/Moscow,
UUYP,PEX,Pechora Airport,Pechora,Komi,RU,98,65.1211013794,57.1307983398,Europe/Moscow,
UUYS,USK,Usinsk Airport,Usinsk,Komi,RU,262,66.004699707,57.3671989441,Europe/Moscow,
UUYT,,Ust-Kulom Airport,Ust-Kulom,Komi,RU,0,61.6899986267,53.7099990845,Europe/Moscow,
UUYV,,Izhma Airport,Izhma,Komi,RU,230,65.0317001343,53.9700012207,Europe/Moscow,
UUYW,VKT,Vorkuta Airport,Vorkuta,Komi,RU,604,67.4886016846,63.9930992126,Europe/Moscow,
